"diary_date","collector","debt_id","portfolio_id","action_type","action_detail","rpc","promise_type","promise_date","promise_amt"
"2023-02-15 08:48:11","Nicola","15093554.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:48:33","Tyeisha","6899357.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 08:48:42","Lydia","6941588.T","1753",,,"","","","0.00"
"2023-02-15 08:49:06","Nicola","15048357.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:49:31","Nicola","15048357.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:50:32","Sarah","6973837.T","1718",,,"","","","0.00"
"2023-02-15 08:50:55","Lydia","15085812.T","1753","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:51:31","Tyeisha","6940666.T","1720",,,"","","","0.00"
"2023-02-15 08:51:35","Krishandai","15080607.T","103","contact","PBV - Payment to be made - Branch Visit","RPC","","","0.00"
"2023-02-15 08:51:47","Juliette","6948339.T","1751","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-15 08:51:50","Nicola","15093597.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 08:53:11","Tyeisha","6946320.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 08:53:17","Nicola","15078981.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:53:24","Nicola","15078985.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:53:35","Juliette","6948794.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 08:53:47","Nicola","15078981.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:53:53","Damian","15088631.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 08:53:58","Lydia","15077984.T","1753","correspondence","CBL - Credit Bureau Letter","","","","0.00"
"2023-02-15 08:54:02","Nicola","15078985.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:54:20","Damian","15077899.T","1729","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-15 08:54:53","Damian","15073591.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 08:55:00","Nicola","15090299.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:55:18","Juliette","6954284.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:55:28","Nicola","15048357.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:55:38","Lydia","15075898.T","1753","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 08:56:02","Sarah","15037137.T","1718","contact","P2PSP - Small payments via installment","","once","2023-02-17","500.00"
"2023-02-15 08:56:34","Nicola","15048600.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:56:47","Juliette","6954385.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:57:10","Lydia","15074084.T","1753",,,"","","","0.00"
"2023-02-15 08:57:35","Nicola","15093518.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:58:20","Juliette","6956128.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:58:38","Nicola","15072911.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 08:58:54","Nicola","15093631.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 08:59:47","Vidia","6936108.T","127",,,"","","","0.00"
"2023-02-15 09:00:11","Vidia","6938524.T","127",,,"","","","0.00"
"2023-02-15 09:00:12","Nicola","15078666.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:00:26","Lydia","15073438.T","1753",,,"","","","0.00"
"2023-02-15 09:00:32","Brandi","15045238.T","1726","contact","COA - Compromise Offer Accepted","RPC","once","2023-02-28","6006.00"
"2023-02-15 09:00:50","Vidia","15052337.T","127",,,"","","","0.00"
"2023-02-15 09:00:53","Shanaz","15072994.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:00:56","Tyeisha","6949545.T","1720",,,"","","","0.00"
"2023-02-15 09:00:57","Nicola","15093560.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:01:42","Brandi","15074081.T","1726","contact","COA - Compromise Offer Accepted","RPC","once","2023-02-22","6000.00"
"2023-02-15 09:02:03","Tyeisha","6955596.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:02:17","Brandi","15074081.T","1726","contact","COA - Compromise Offer Accepted","RPC","once","2023-02-28","6000.00"
"2023-02-15 09:02:28","Lydia","15088277.T","1753","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-15 09:02:31","Tyeisha","6961486.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:02:57","Shanaz","15073171.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:02:57","Vidia","6937619.T","127",,,"","","","0.00"
"2023-02-15 09:03:20","Nicola","15073430.T","1719","contact","DIA - Debtor disputing debt - incorrect amount","","","","0.00"
"2023-02-15 09:03:29","Vidia","6937732.T","127",,,"","","","0.00"
"2023-02-15 09:03:56","Vidia","6969455.T","127",,,"","","","0.00"
"2023-02-15 09:03:58","Leona","6973440.T","106","contact","PDP - Payment to be made - Direct Payment & Credit Advices","RPC","","","0.00"
"2023-02-15 09:04:19","Shanaz","15073334.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:04:22","Krishandai","15079243.T","103","contact","Debt Settled File Closed","","","","0.00"
"2023-02-15 09:04:29","Tyeisha","15089976.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:05:03","Lydia","15083978.T","1753","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:05:56","Leona","15091199.T","164","contact","PDP - Payment to be made - Direct Payment & Credit Advices","RPC","","","0.00"
"2023-02-15 09:06:10","Shanaz","15073348.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:06:27","Nicola","15087154.T","1719","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-15 09:06:33","Sarah","15062986.T","1718","contact","P2PSP - Small payments via installment","","once","2023-03-28","600.00"
"2023-02-15 09:06:39","Sarah","15059021.T","1718","contact","P2PSP - Small payments via installment","","once","2023-02-28","3300.00"
"2023-02-15 09:06:53","Brandi","6960580.T","1726",,,"","","","0.00"
"2023-02-15 09:08:10","Nicola","15072813.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:08:29","Nicola","15082091.T","1719","contact","IE - Incoming Email","","","","0.00"
"2023-02-15 09:08:40","Sarah","6919739.T","1718","contact","P2PSP - Small payments via installment","","once","2023-02-28","500.00"
"2023-02-15 09:08:51","Juliette","6956371.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:08:52","Brandi","15082269.T","1726",,,"","","","0.00"
"2023-02-15 09:09:00","Nicola","15080996.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:09:32","Damian","15092205.T","1729","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-15 09:09:46","Juliette","6959977.T","1751","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-15 09:10:03","Nicola","15084988.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:10:15","Shanaz","15073416.T","1727","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-15 09:10:29","Damian","15078977.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:10:43","Brandi","15050430.T","1726",,,"","","","0.00"
"2023-02-15 09:11:07","Leona","15064452.T","106","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:11:11","Damian","15084535.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:11:52","Nicola","15061700.T","1719","contact","PDP - Payment to be made - Direct Payment & Credit Advices","RPC","","","0.00"
"2023-02-15 09:12:01","Damian","6901661.T","1729",,,"","","","0.00"
"2023-02-15 09:12:17","Nicola","15093495.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:12:33","Damian","15079155.T","1729","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-15 09:12:38","Tyeisha","6970226.T","1720","contact","IM - Incoming Message","","","","0.00"
"2023-02-15 09:12:51","Lydia","15094042.T","1753","contact","NPI- Debtor unable to make payment - Ill/injured","","","","0.00"
"2023-02-15 09:12:54","Leona","15065833.T","106","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:13:26","Damian","15081699.T","1729","contact","NPU - Debtor unable to make payment - unemployed","","","","0.00"
"2023-02-15 09:13:37","Nicola","15072516.T","1719","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:13:44","Damian","15076170.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:13:51","Juliette","6960185.T","1751","attempt","WR - Answered - wrong number","","","","0.00"
"2023-02-15 09:14:08","Damian","15080181.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:14:45","Nicola","15093505.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:14:52","Shanaz","15037087.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:15:23","Damian","15080353.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:15:26","Nicola","6971267.T","1719","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-15 09:15:59","Shanaz","15081297.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:16:31","Nicola","15076878.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:16:47","Sarah","6902224.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:17:24","Juliette","6960884.T","1751","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-15 09:17:27","Nicola","15093516.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:17:27","Krishandai","15065582.T","103","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:17:32","Shanaz","15048220.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:18:09","Nicola","15058833.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:18:35","Nicola","15061434.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:19:49","Nicola","15070032.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:20:58","Nicola","15093471.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:21:34","Lydia","6941302.T","1753","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:21:35","Nicola","15067038.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:22:16","Shanaz","6864231.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:22:23","Nicola","6951538.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:22:32","Nicola","6911336.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:22:47","Nicola","6955333.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:22:56","Brandi","15094580.T","1726",,,"","","","0.00"
"2023-02-15 09:23:19","Shanaz","15092457.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:23:37","Greg","15082894.T","1754",,,"","","","0.00"
"2023-02-15 09:24:01","Tyeisha","6973206.T","1720",,,"","","","0.00"
"2023-02-15 09:25:30","Nicola","15092474.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:26:02","Greg","6921534.T","1754",,,"","","","0.00"
"2023-02-15 09:27:02","Juliette","6961411.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:27:11","Brandi","15049867.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:28:07","Nicola","15064377.T","1719","contact","PDP - Payment to be made - Direct Payment & Credit Advices","RPC","","","0.00"
"2023-02-15 09:28:25","Nicola","15093581.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:29:04","Nicola","6969213.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:29:07","Greg","15049075.T","1754",,,"","","","0.00"
"2023-02-15 09:29:20","Brandi","6954450.T","1726","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-15 09:29:31","Nicola","6969213.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:29:40","Damian","15080369.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:29:55","Nicola","15093601.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:30:05","Juliette","6964199.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:30:22","Damian","15081335.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:30:26","Greg","15086228.T","1754",,,"","","","0.00"
"2023-02-15 09:30:37","Damian","6914159.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-15 09:30:39","Vidia","15063905.T","164",,,"","","","0.00"
"2023-02-15 09:30:48","Vidia","15063754.T","164",,,"","","","0.00"
"2023-02-15 09:31:04","Damian","15080628.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:31:08","Nicola","15092024.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:31:51","Nicola","15093605.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:31:56","Juliette","6964944.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:32:07","Damian","15087217.T","1729","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-15 09:32:14","Brandi","15056430.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:32:21","Damian","15082045.T","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-15 09:32:58","Damian","15081612.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-15 09:33:14","Leona","15065961.T","106","contact","DIA - Debtor disputing debt - incorrect amount","","","","0.00"
"2023-02-15 09:33:16","Juliette","6965036.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-15 09:33:39","Brandi","15062537.T","1726","attempt","ACB - Automated Response - All circuits busy","","","","0.00"
"2023-02-15 09:33:59","Nicola","6969190.T","1719","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-15 09:34:12","Greg","15065491.T","1754",,,"","","","0.00"
"2023-02-15 09:34:40","Nicola","15064341.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
